date,open,high,low,close,volume
2024-12-27,1528.9,1536.0,1519.5,1528.97,2075932
2024-12-30,1533.97,1543.96,1525.0,1525.0,2512982
2024-12-31,1525.4,1545.0,1522.01,1524.0,3935445
2025-01-02,1524.0,1524.49,1480.0,1488.0,5002870
2025-01-03,1494.5,1494.99,1467.01,1475.0,3262836
2025-01-06,1453.0,1462.66,1432.8,1440.0,4425512
2025-01-07,1444.66,1451.89,1439.0,1440.2,2422118
2025-01-08,1440.0,1451.82,1426.66,1442.5,3525821
2025-01-09,1448.99,1464.58,1432.98,1444.0,2970565
2025-01-10,1447.1,1451.95,1436.0,1436.0,2187195
2025-01-13,1425.0,1444.44,1422.01,1443.98,2108251
2025-01-14,1444.95,1478.68,1442.0,1472.5,3095657
2025-01-15,1467.0,1474.6,1460.01,1471.27,1839934
2025-01-16,1474.0,1482.66,1442.0,1446.38,2634213
2025-01-17,1446.39,1461.0,1446.38,1454.75,1830894
2025-01-20,1461.0,1489.79,1460.0,1474.8,3140975
2025-01-21,1481.0,1482.0,1465.0,1468.15,1685604
2025-01-22,1463.27,1467.95,1438.0,1441.0,2829384
2025-01-23,1449.97,1468.0,1438.0,1443.0,2712504
2025-01-24,1442.0,1447.79,1430.31,1436.0,3136034
2025-01-27,1437.0,1443.97,1427.02,1434.99,2935646
2025-02-05,1440.0,1443.0,1402.21,1403.8,4075652
2025-02-06,1400.01,1421.99,1400.01,1412.84,2735582
2025-02-07,1413.68,1442.68,1403.41,1436.0,3724207
2025-02-10,1438.0,1440.0,1427.09,1431.51,2083979
2025-02-11,1434.95,1435.96,1415.9,1418.0,2357283
2025-02-12,1418.0,1445.0,1416.88,1443.0,2547579
2025-02-13,1443.02,1475.25,1434.51,1465.06,4338536
2025-02-14,1465.06,1477.0,1458.22,1475.0,2709992
2025-02-17,1481.0,1494.98,1467.1,1471.62,3247059
2025-02-18,1470.0,1492.99,1462.08,1475.0,2779992
2025-02-19,1475.05,1494.44,1464.9,1491.0,3239331
2025-02-20,1483.0,1491.97,1473.39,1474.0,2374973
2025-02-21,1480.0,1496.73,1473.01,1488.21,3641783
2025-02-24,1488.0,1499.52,1474.0,1479.07,3474373
2025-02-25,1470.01,1473.39,1452.0,1454.0,2838743
2025-02-26,1455.45,1464.96,1445.0,1460.01,2636609
2025-02-27,1460.02,1489.9,1454.0,1485.56,4976217
2025-02-28,1485.5,1528.38,1482.0,1500.79,5612895
2025-03-03,1502.6,1520.99,1481.5,1487.02,3159566
2025-03-04,1485.0,1486.0,1465.21,1470.11,2521121
2025-03-05,1472.0,1474.0,1460.1,1466.37,2460522
2025-03-06,1474.0,1510.2,1472.08,1505.98,4216764
2025-03-07,1503.0,1528.36,1503.0,1521.0,3799135
2025-03-10,1519.81,1526.88,1506.14,1522.9,3136907
2025-03-11,1517.0,1548.68,1512.0,1548.68,3977560
2025-03-12,1546.96,1549.68,1526.35,1542.58,2960396
2025-03-13,1544.0,1555.5,1530.88,1537.77,2572439
2025-03-14,1547.66,1628.01,1541.0,1628.01,9291315
2025-03-17,1657.0,1657.99,1626.88,1637.86,5468913
2025-03-18,1645.04,1652.0,1621.7,1624.0,3161345
2025-03-19,1624.29,1648.0,1623.0,1635.71,2738955
2025-03-20,1635.71,1637.6,1595.07,1604.0,3673677
2025-03-21,1599.0,1612.2,1568.83,1573.75,3361430
2025-03-24,1570.0,1589.66,1562.38,1583.0,2556585
2025-03-25,1588.0,1592.8,1566.66,1575.5,1767438
2025-03-26,1572.77,1582.58,1571.0,1576.0,1432356
2025-03-27,1576.0,1598.25,1573.38,1589.0,1795563
2025-03-28,1590.93,1593.0,1576.0,1585.21,1622789
2025-03-31,1580.98,1586.96,1560.06,1561.0,2108494
2025-04-01,1564.0,1569.89,1552.21,1556.02,1855644
2025-04-02,1558.0,1567.8,1545.5,1549.02,2167401
2025-04-03,1530.0,1586.0,1529.01,1568.88,3548050
2025-04-07,1520.01,1536.85,1462.0,1500.0,10195267
2025-04-08,1513.0,1545.0,1495.0,1545.0,7387649
2025-04-09,1525.02,1556.8,1520.55,1541.04,5563004
2025-04-10,1550.99,1555.0,1528.0,1549.0,3862021
2025-04-11,1579.97,1579.97,1545.0,1568.98,3263423
2025-04-14,1560.97,1566.0,1551.53,1551.99,2171144
2025-04-15,1552.0,1565.0,1545.0,1558.0,2148928
2025-04-16,1552.0,1576.0,1537.0,1559.17,3115605
2025-04-17,1554.0,1576.5,1549.99,1570.0,2384605
2025-04-18,1566.0,1575.0,1556.0,1565.94,2029848
2025-04-21,1565.5,1565.5,1551.0,1551.0,1805703
2025-04-22,1550.0,1556.3,1543.21,1548.8,1843214
2025-04-23,1559.0,1559.22,1545.0,1552.0,1866876
2025-04-24,1552.0,1560.68,1548.98,1552.25,1487181
2025-04-25,1557.1,1561.2,1550.0,1550.0,1476490
2025-04-28,1552.0,1555.0,1546.6,1550.0,1465972
2025-04-29,1550.0,1552.54,1532.02,1544.0,1892180
2025-04-30,1549.99,1566.66,1546.3,1547.0,2575425
2025-05-06,1559.0,1559.0,1544.33,1550.2,1830026
2025-05-07,1570.0,1570.0,1550.2,1555.0,2746221
2025-05-08,1553.0,1592.78,1549.83,1578.19,3348106
2025-05-09,1578.99,1597.45,1575.05,1591.18,2367190
2025-05-12,1598.0,1618.93,1596.61,1604.5,2473533
2025-05-13,1608.92,1608.92,1585.11,1590.3,2125829
2025-05-14,1590.0,1645.0,1588.18,1634.99,3946012
2025-05-15,1634.8,1643.59,1624.13,1632.01,2473285
2025-05-16,1633.99,1636.99,1614.13,1614.13,2293522
2025-05-19,1596.0,1600.0,1573.88,1578.98,3806283
2025-05-20,1580.0,1594.8,1575.1,1586.0,1952153
2025-05-21,1585.0,1595.94,1580.97,1580.97,1979464
2025-05-22,1580.99,1584.99,1570.1,1580.0,1509024
2025-05-23,1575.2,1587.9,1571.66,1572.6,2153700
2025-05-26,1570.0,1574.63,1545.0,1550.5,2708653
2025-05-27,1551.0,1558.6,1543.51,1543.9,1775213
2025-05-28,1543.99,1546.46,1533.0,1537.0,1626568
2025-05-29,1540.0,1555.0,1532.0,1540.0,2185958
2025-05-30,1540.15,1545.0,1515.24,1522.0,3123918
2025-06-03,1508.01,1519.0,1505.02,1509.0,2897918
2025-06-04,1510.5,1523.0,1509.22,1509.96,2300809
2025-06-05,1514.0,1516.0,1502.2,1514.0,2321366
2025-06-06,1513.8,1518.97,1503.0,1506.39,2502307
2025-06-09,1505.02,1508.7,1485.68,1486.11,4495867
2025-06-10,1486.0,1492.0,1474.8,1475.01,3049220
2025-06-11,1476.8,1494.0,1476.1,1480.0,3089282
2025-06-12,1480.0,1483.87,1454.1,1459.0,4990361
2025-06-13,1444.41,1449.97,1425.06,1426.95,5911325
2025-06-16,1401.2,1425.04,1401.18,1422.29,4288787
2025-06-17,1420.0,1427.0,1412.18,1427.0,2723151
2025-06-18,1440.0,1443.44,1421.01,1425.0,3076099
2025-06-19,1426.0,1433.67,1417.18,1426.0,2450072
2025-06-20,1423.58,1441.14,1420.2,1428.66,3481581
2025-06-23,1420.0,1433.0,1405.18,1420.0,2672331
2025-06-24,1423.35,1451.68,1423.35,1437.2,3631151
2025-06-25,1439.11,1449.2,1420.51,1435.86,4105007
2025-06-26,1415.0,1428.0,1410.08,1420.0,3486025
2025-06-27,1420.01,1423.0,1403.09,1403.09,3824973
2025-06-30,1403.5,1413.23,1402.0,1409.52,3045730
2025-07-01,1409.0,1411.94,1403.31,1405.1,1987819
2025-07-02,1409.5,1414.8,1400.0,1409.6,2621825
2025-07-03,1412.0,1422.69,1408.0,1415.6,2441267
2025-07-04,1415.7,1431.89,1410.01,1422.22,2876691
2025-07-07,1422.28,1423.5,1410.01,1410.7,2385467
2025-07-08,1410.71,1420.0,1410.7,1416.11,1867370
2025-07-09,1415.0,1429.97,1414.17,1418.88,2774532
2025-07-10,1418.97,1436.18,1410.4,1426.5,3872503
2025-07-11,1423.16,1458.0,1423.16,1427.0,5724335
2025-07-14,1430.0,1434.98,1421.6,1423.6,2778094
2025-07-15,1420.98,1422.93,1408.32,1411.0,3540578
2025-07-16,1410.01,1417.49,1409.95,1411.03,2128605
2025-07-17,1413.98,1423.01,1412.88,1416.35,2310554
2025-07-18,1420.0,1437.81,1416.38,1437.0,4182341
2025-07-21,1436.99,1446.8,1435.0,1443.0,2620331
2025-07-22,1444.0,1466.6,1440.68,1464.98,4211898
2025-07-23,1469.0,1495.0,1468.95,1475.5,4504484
2025-07-24,1476.0,1499.0,1475.0,1491.5,3880364
2025-07-25,1491.4,1491.4,1453.0,1455.0,4191126
2025-07-28,1453.0,1454.99,1436.3,1438.66,3858632
2025-07-29,1439.6,1448.79,1435.01,1439.0,2630408
2025-07-30,1444.0,1457.16,1437.0,1449.44,3186771
2025-07-31,1443.0,1444.87,1418.0,1421.67,5179751
2025-08-01,1421.87,1425.96,1414.0,1417.0,2963559
2025-08-04,1415.0,1419.8,1414.0,1419.0,1868795
2025-08-05,1421.0,1429.94,1417.11,1427.74,2534227
2025-08-06,1429.0,1429.0,1419.3,1423.88,2369928
2025-08-07,1423.88,1427.7,1420.06,1422.35,2800134
2025-08-08,1423.05,1426.5,1418.0,1420.97,1865528
2025-08-11,1423.5,1451.99,1423.0,1445.0,4715907
2025-08-12,1449.0,1465.07,1436.0,1437.04,4201923
2025-08-13,1425.0,1433.68,1420.0,1420.05,6552754
2025-08-14,1420.94,1447.51,1420.94,1426.99,4812930
2025-08-15,1426.01,1428.66,1420.22,1422.08,4758165
2025-08-18,1426.99,1436.64,1423.1,1428.5,4737798
2025-08-19,1433.5,1446.66,1432.0,1438.0,4637186
2025-08-20,1438.0,1452.8,1430.02,1450.0,4580466
2025-08-21,1453.45,1454.99,1443.65,1448.25,3089057
2025-08-22,1448.88,1464.0,1444.77,1463.95,4497058
2025-08-25,1470.01,1496.0,1466.0,1490.33,6532455
2025-08-26,1490.32,1494.23,1480.01,1481.61,3960213
2025-08-27,1481.88,1484.93,1448.0,1448.0,5600609
2025-08-28,1447.97,1456.1,1438.77,1446.1,3928177
2025-08-29,1453.0,1482.58,1452.0,1480.0,6225648
2025-09-01,1482.2,1488.0,1465.7,1476.1,4512338
2025-09-02,1478.66,1509.0,1478.0,1491.3,5668837
2025-09-03,1491.0,1503.5,1466.0,1480.55,4504503
2025-09-04,1472.0,1479.3,1460.47,1472.66,4774676
2025-09-05,1471.0,1486.97,1464.0,1483.0,3738848
2025-09-08,1483.0,1506.44,1477.5,1501.23,5138298
2025-09-09,1505.0,1509.95,1493.42,1505.0,3574277
2025-09-10,1506.66,1529.95,1496.0,1522.01,4966331
2025-09-11,1522.01,1526.02,1508.5,1523.5,3723896
2025-09-12,1526.0,1538.02,1510.53,1516.0,3372209
2025-09-15,1515.87,1517.48,1501.5,1515.1,2582703
2025-09-16,1515.1,1520.99,1496.21,1499.98,3271789
2025-09-17,1499.99,1510.28,1490.01,1493.0,3033054
2025-09-18,1492.0,1497.8,1463.5,1467.96,4972125
2025-09-19,1467.99,1475.5,1457.01,1467.97,3263662
2025-09-22,1465.09,1467.97,1450.01,1453.35,3494708
2025-09-23,1450.5,1457.5,1440.0,1447.42,3866300
2025-09-24,1434.07,1456.78,1434.07,1442.0,3074350
2025-09-25,1442.83,1445.21,1436.0,1439.0,3386973
2025-09-26,1441.18,1447.11,1428.01,1435.0,4512071
2025-09-29,1439.38,1469.99,1435.0,1460.86,5368403
2025-09-30,1460.0,1460.76,1440.0,1443.99,3936362
2025-10-09,1436.0,1439.38,1420.0,1436.78,5491812
2025-10-10,1437.6,1439.94,1427.5,1430.0,3600144
2025-10-13,1415.7,1422.85,1415.12,1419.2,4606880
2025-10-14,1429.99,1464.0,1429.99,1451.02,6667233
2025-10-15,1450.98,1463.0,1445.08,1462.0,4278540
2025-10-16,1461.92,1484.95,1458.88,1484.91,4573015
2025-10-17,1483.1,1488.0,1454.03,1455.0,3808589
2025-10-20,1455.0,1469.5,1454.88,1457.93,2594988
2025-10-21,1459.0,1469.94,1455.5,1462.26,2544267
2025-10-22,1462.08,1465.73,1456.0,1458.7,1819492
2025-10-23,1455.0,1468.8,1447.2,1467.98,2932235
2025-10-24,1467.95,1478.88,1449.34,1450.0,3822583
2025-10-27,1440.0,1452.49,1435.99,1440.41,3710239
2025-10-28,1442.0,1451.2,1441.1,1445.0,2712433
2025-10-29,1440.02,1446.55,1430.04,1431.9,3393711
2025-10-30,1421.81,1436.63,1421.81,1426.74,4745610
2025-10-31,1422.0,1435.98,1420.11,1430.01,3569377
2025-11-03,1431.0,1448.0,1420.1,1435.0,3454766
2025-11-04,1435.1,1435.78,1423.78,1429.0,2656572
2025-11-05,1425.89,1430.99,1420.01,1420.08,3447527
2025-11-06,1430.0,1441.45,1429.99,1435.13,3834782
2025-11-07,1435.11,1439.78,1431.11,1433.33,1886139
2025-11-10,1435.0,1463.69,1434.98,1462.3,4945154
2025-11-11,1462.0,1462.18,1447.0,1458.99,2669156
2025-11-12,1459.98,1478.36,1459.21,1465.15,3299210
2025-11-13,1462.12,1473.58,1458.0,1470.38,3117923
2025-11-14,1470.0,1478.95,1456.3,1456.6,2747306
2025-11-17,1454.0,1473.0,1445.79,1471.0,3446221
2025-11-18,1470.7,1486.07,1469.0,1476.0,3420478
2025-11-19,1474.0,1479.53,1469.96,1471.01,2204537
2025-11-20,1472.0,1479.9,1465.03,1467.11,2400232
2025-11-21,1470.5,1480.0,1456.0,1466.6,4260720
2025-11-24,1467.0,1471.0,1451.13,1452.0,3360744
2025-11-25,1458.0,1458.0,1444.5,1444.65,2844069
2025-11-26,1448.88,1453.49,1443.58,1449.15,2030616
2025-11-27,1449.5,1450.0,1439.04,1447.3,2228689
2025-11-28,1446.5,1455.5,1443.0,1450.5,2321121
2025-12-01,1451.0,1462.27,1442.0,1448.0,2733342
2025-12-02,1448.0,1451.92,1435.02,1436.03,2504726
2025-12-03,1435.81,1435.97,1428.0,1429.1,2357279
2025-12-04,1429.1,1432.5,1418.38,1423.98,2907539
2025-12-05,1423.98,1433.09,1419.5,1430.01,2540166
2025-12-08,1429.2,1436.67,1418.0,1418.22,3360280
2025-12-09,1418.23,1421.0,1400.05,1401.01,4263443
2025-12-10,1400.0,1402.8,1383.18,1402.8,3313347
2025-12-11,1406.66,1411.99,1401.55,1411.99,2238501
2025-12-12,1418.0,1425.0,1413.57,1420.65,3715919
2025-12-15,1439.59,1439.99,1425.57,1426.0,3335879
2025-12-16,1426.2,1428.78,1415.0,1422.0,2396367
2025-12-17,1425.0,1439.94,1417.68,1433.1,3138249
2025-12-18,1433.5,1438.88,1426.11,1431.0,1782995
2025-12-19,1410.0,1412.45,1401.01,1410.0,2650868
2025-12-22,1410.0,1414.14,1406.58,1408.26,2042565
2025-12-23,1408.26,1412.93,1397.19,1407.86,2450681
2025-12-24,1404.99,1406.36,1400.0,1400.9,2518669
2025-12-25,1405.0,1419.48,1401.38,1414.17,2338621
2025-12-26,1414.17,1419.14,1410.0,1414.13,1780299
2025-12-29,1414.13,1414.13,1401.0,1402.0,2630810
2025-12-30,1401.0,1401.9,1386.0,1389.72,3379194
2025-12-31,1390.0,1394.0,1377.17,1377.18,3476563
2026-01-05,1385.0,1431.88,1385.0,1426.0,7094942
2026-01-06,1432.55,1436.97,1416.53,1428.01,3958618
2026-01-07,1432.88,1435.0,1420.2,1423.36,2968380
2026-01-08,1423.33,1423.36,1408.14,1412.3,2913454
2026-01-09,1417.0,1428.6,1416.01,1419.1,2984774
2026-01-12,1419.1,1431.0,1417.1,1423.23,3608266
2026-01-13,1426.79,1429.52,1408.99,1411.0,3916866
2026-01-14,1411.0,1422.25,1396.18,1398.01,5175797
2026-01-15,1396.02,1402.83,1388.58,1388.89,4090714
2026-01-16,1395.0,1397.5,1380.0,1382.0,5512068
2026-01-19,1381.9,1387.49,1375.0,1376.0,4228640
2026-01-20,1379.5,1381.58,1372.05,1373.55,3648443
2026-01-21,1373.56,1374.4,1350.0,1351.06,6451625
2026-01-22,1352.01,1361.76,1337.48,1340.06,5901089
2026-01-23,1340.1,1348.0,1332.47,1337.0,6194890
2026-01-26,1340.51,1355.0,1325.12,1342.0,8016606
2026-01-27,1344.98,1353.7,1338.0,1343.01,4841596
2026-01-28,1343.04,1346.71,1322.01,1323.69,7621801
2026-01-29,1335.0,1445.0,1329.06,1437.72,18953440
2026-01-30,1435.0,1435.0,1401.0,1401.0,9447974
2026-02-02,1425.0,1458.58,1411.62,1427.0,8572427
2026-02-03,1445.0,1476.81,1443.03,1474.92,8632066
2026-02-04,1485.0,1533.27,1474.0,1525.0,10912293
2026-02-05,1520.0,1565.0,1515.0,1555.0,9162274
2026-02-06,1555.0,1568.0,1505.88,1515.01,7896538
2026-02-09,1518.0,1542.88,1513.49,1524.96,5116846
2026-02-10,1524.97,1524.97,1496.5,1504.8,3957596
2026-02-11,1504.8,1514.0,1496.0,1504.33,3092846
2026-02-12,1500.2,1502.82,1473.36,1486.6,4624582
2026-02-13,1486.6,1507.8,1470.58,1485.3,4167901
2026-02-24,1521.0,1524.4,1463.6,1466.8,4191253
2026-02-25,1470.0,1509.66,1467.88,1491.66,3688067
2026-02-26,1486.6,1489.49,1464.67,1466.21,3295801
2026-02-27,1466.99,1476.21,1455.02,1455.02,3216016
2026-03-02,1450.0,1457.0,1436.66,1440.11,3545386
2026-03-03,1440.1,1452.87,1422.13,1426.19,4589086
2026-03-04,1415.0,1423.0,1392.09,1401.18,4801443
2026-03-05,1406.0,1412.96,1395.0,1399.04,3050524
2026-03-06,1395.0,1407.5,1388.0,1402.0,2915415
2026-03-09,1390.0,1404.9,1383.2,1397.0,3744162
2026-03-10,1404.9,1409.49,1398.0,1401.88,2462592
2026-03-11,1402.99,1405.99,1398.02,1400.0,2445673
2026-03-12,1395.0,1403.95,1391.01,1392.0,2758646
2026-03-13,1392.48,1417.62,1392.0,1413.64,3360783
2026-03-16,1420.0,1466.0,1420.0,1460.18,6008635
2026-03-17,1468.0,1498.07,1461.19,1485.0,4945361
2026-03-18,1489.0,1496.5,1463.15,1468.8,3555100
2026-03-19,1472.96,1473.0,1446.0,1452.87,3031859
2026-03-20,1452.96,1462.5,1439.0,1445.0,2613234
2026-03-23,1433.33,1435.0,1400.03,1408.07,4725589
2026-03-24,1416.0,1417.59,1400.18,1407.33,2856179
2026-03-25,1410.11,1417.87,1401.01,1410.27,2609346
2026-03-26,1409.0,1413.9,1400.3,1401.18,2309289
2026-03-27,1400.0,1426.0,1396.66,1416.02,3008711
2026-03-30,1407.0,1431.0,1402.52,1420.0,2868459
